SHP_LG_ROUTE_ID;ID;PRO_ORIG_DE;PRO_ORIG_AT;DATA_PROMESSA;IMPACTO_DIT;PREFIXO
398825386;47334887765;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47334893111;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47334984602;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47335082323;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47335104871;2026-06-24;2026-06-25;2026-06-25;ON TIME;H1_PM1
398825386;47335165789;2026-06-24;2026-06-25;2026-06-25;ON TIME;H1_PM1
398825386;47335168698;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47335316385;2026-06-24;2026-06-25;2026-06-25;ON TIME;H1_PM1
398825386;47335421275;2026-06-25;2026-06-29;2026-06-29;EARLY;H1_PM1
398825386;47335974579;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47336057867;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47336222739;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47336236963;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47336237734;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47336467150;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47336526598;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47336736657;2026-06-25;2026-06-29;2026-06-29;EARLY;H1_PM1
398825386;47336816319;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47336888660;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47336916099;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337062407;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337062745;2026-06-24;2026-06-25;2026-06-25;ON TIME;H1_PM1
398825386;47337088919;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337105068;2026-06-25;2026-06-29;2026-06-29;EARLY;H1_PM1
398825386;47337224749;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337245652;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337294378;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337296368;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337330817;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337448829;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337486896;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337547489;2026-06-25;2026-06-29;2026-06-29;EARLY;H1_PM1
398825386;47337552329;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337553380;2026-06-26;2026-06-28;2026-06-28;EARLY;H1_PM1
398825386;47337575254;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337579915;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337693182;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47337756521;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337832316;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337871116;2026-06-25;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47337920957;2026-06-25;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47337923050;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337968443;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47337973131;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47338005164;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47338056122;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47338124185;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47338141185;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47338302359;2026-06-25;2026-06-28;2026-06-28;EARLY;H1_PM1
398825386;47338397224;2026-06-25;2026-06-28;2026-06-28;EARLY;H1_PM1
398825386;47338435634;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47338497550;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47338531622;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47338542725;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47338547602;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47338551101;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47338581940;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47338677174;2026-06-24;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47338706808;2026-06-25;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47339153306;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47339273481;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47339398625;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47339610950;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47339689566;2026-06-25;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47339864538;2026-06-25;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47339956776;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47340007452;2026-06-25;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47340027062;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47340043098;2026-06-24;2026-06-25;2026-06-25;ON TIME;H1_PM1
398825386;47340221859;2026-06-23;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47340227396;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47340252955;2026-06-23;;2026-06-23;VENCIDO;H1_PM1
398825386;47340434220;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47340583903;2026-06-25;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47340592777;2026-06-25;2026-06-28;2026-06-28;EARLY;H1_PM1
398825386;47340683808;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47340772208;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47340853838;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47340989037;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47341019853;2026-06-25;2026-06-28;2026-06-28;EARLY;H1_PM1
398825386;47341111743;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47341217206;2026-06-23;2026-06-24;2026-06-24;VENCIDO;H1_PM1
398825386;47341322338;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47341324942;2026-06-25;2026-06-28;2026-06-28;EARLY;H1_PM1
398825386;47341726670;2026-06-25;2026-06-28;2026-06-28;EARLY;H1_PM1
398825386;47342273426;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47342536241;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47342870170;2026-06-25;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47342939588;2026-06-26;2026-06-29;2026-06-29;EARLY;H1_PM1
398825386;47342947265;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47342947423;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47343069462;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47343203283;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47343456206;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47343509570;2026-06-25;2026-06-29;2026-06-29;EARLY;H1_PM1
398825386;47343603971;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47343611936;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47343621274;2026-06-25;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47344212060;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47344497902;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47344569720;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47344690165;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47344814586;2026-06-25;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47345039768;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47345200229;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47345891894;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47346804173;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47346867102;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47347294480;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47348100005;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47348475906;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47348689083;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47348864129;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47348930683;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47349238695;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47349327645;2026-06-24;2026-06-25;2026-06-25;ON TIME;H1_PM1
398825386;47350162517;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47350180824;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47350192699;2026-06-26;2026-06-28;2026-06-28;EARLY;H1_PM1
398825386;47350214036;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47350317201;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47350358491;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47350471017;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47350495664;2026-06-25;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47350643521;2026-06-24;2026-06-26;2026-06-26;EARLY;H1_PM1
398825386;47350967785;2026-06-24;2026-06-25;2026-06-25;ON TIME;H1_PM1
398825386;47351253258;2026-06-25;2026-06-27;2026-06-27;EARLY;H1_PM1
398825386;47351253266;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47351627031;2026-06-24;2026-06-25;2026-06-25;ON TIME;H1_PM1
398825386;47351918998;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47352418986;2026-06-24;2026-06-25;2026-06-25;ON TIME;H1_PM1
398825386;47353038462;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47354567128;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47354626624;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47354626650;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47354778918;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47355110107;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47355867112;2026-06-24;2026-06-25;2026-06-25;ON TIME;H1_PM1
398825386;47356204563;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47357076709;2026-06-26;;2026-06-26;EARLY;H1_PM1
398825386;47357207187;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47357261836;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47357551411;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47358245368;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47358529756;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47358695499;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47358873527;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47359315439;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47359507749;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47359949682;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47360514928;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47360552241;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47360950142;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47361113119;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47361341759;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47361425029;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825386;47361442319;2026-06-25;;2026-06-25;ON TIME;H1_PM1
398825638;47286162730;2026-06-17;2026-06-22;2026-06-22;VENCIDO;H19_PM1
398825638;47288236730;2026-06-17;2026-06-22;2026-06-22;VENCIDO;H19_PM1
398825638;47289926758;2026-06-21;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47296663000;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47297620317;2026-06-18;2026-06-22;2026-06-22;VENCIDO;H19_PM1
398825638;47297689369;2026-06-18;2026-06-22;2026-06-22;VENCIDO;H19_PM1
398825638;47297907011;2026-06-18;2026-06-22;2026-06-22;VENCIDO;H19_PM1
398825638;47298770761;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47299846975;2026-06-21;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47300126421;2026-06-21;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47303062484;2026-06-18;2026-06-19;2026-06-19;VENCIDO;H19_PM1
398825638;47303362956;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47303970048;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47304958973;2026-06-21;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47304993298;2026-06-21;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47307021923;2026-06-21;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47307266851;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47307538440;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47308578294;2026-06-21;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47310989875;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47311395055;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47312336664;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47312475796;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47313080486;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47314290636;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47314467118;2026-06-20;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47314503047;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47314891568;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47315047189;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47315321420;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47315787065;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47316319196;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47318251018;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47321158653;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47323000011;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47323678487;2026-06-25;2026-06-28;2026-06-28;EARLY;H19_PM1
398825638;47323822017;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47324210125;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47324306222;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47324368042;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47324396689;2026-06-24;2026-06-28;2026-06-28;EARLY;H19_PM1
398825638;47324492797;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47325090718;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47325169659;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47325391203;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47325715524;2026-06-23;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47326017789;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47326116642;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47326302795;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47326407531;2026-06-24;2026-06-28;2026-06-28;EARLY;H19_PM1
398825638;47326552381;2026-06-23;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47326623324;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47326826416;2026-06-22;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47327382340;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47328309558;2026-06-23;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47328402207;2026-06-23;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47328499967;2026-06-24;2026-06-28;2026-06-28;EARLY;H19_PM1
398825638;47328569607;2026-06-23;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47328571620;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47328921354;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47329017017;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47329066548;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47329183490;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47329517283;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47329573600;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47329756857;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47330098267;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47330098447;2026-06-22;2026-06-25;2026-06-25;ON TIME;H19_PM1
398825638;47330211162;2026-06-23;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47330373234;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47330519689;2026-06-23;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47330594127;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47330595983;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47330696092;2026-06-22;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47330838715;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47330844579;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47330951761;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47331028625;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47331172374;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47331212287;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47331259284;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47331924946;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47332056116;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47332165341;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47332619867;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47332659455;2026-06-24;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47332956532;2026-06-25;2026-06-29;2026-06-29;EARLY;H19_PM1
398825638;47333016161;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47333166398;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47333412970;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47333539189;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47333671605;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47334127215;2026-06-23;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47334169623;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47334354854;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47334391206;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47334461168;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47334590529;2026-06-24;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47334622979;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47334798568;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47334962456;2026-06-25;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47334994258;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47335783710;2026-06-25;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47335968618;2026-06-25;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47336030172;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47336172036;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47336286532;2026-06-25;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47336532535;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47336540677;2026-06-25;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47336730900;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47337075648;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47337190914;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47337620307;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47337875469;2026-06-23;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47338033784;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47338181694;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47338381855;2026-06-25;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47338432930;2026-06-25;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47338549498;2026-06-25;2026-06-28;2026-06-28;EARLY;H19_PM1
398825638;47338618762;2026-06-25;2026-06-28;2026-06-28;EARLY;H19_PM1
398825638;47338736187;2026-06-25;2026-06-28;2026-06-28;EARLY;H19_PM1
398825638;47338870308;2026-06-24;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47338903927;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47339124974;2026-06-27;2026-06-28;2026-06-28;EARLY;H19_PM1
398825638;47339234684;2026-06-24;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47339315625;2026-06-24;2026-06-25;2026-06-25;ON TIME;H19_PM1
398825638;47339334859;2026-06-23;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47339532372;2026-06-24;2026-06-25;2026-06-25;ON TIME;H19_PM1
398825638;47339565702;2026-06-25;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47339637649;2026-06-25;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47340354074;2026-06-25;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47340377877;2026-06-25;2026-06-28;2026-06-28;EARLY;H19_PM1
398825638;47340796583;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47341233708;2026-06-25;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47341302467;2026-06-24;2026-06-25;2026-06-25;ON TIME;H19_PM1
398825638;47341448597;2026-06-25;2026-06-28;2026-06-28;EARLY;H19_PM1
398825638;47341620862;2026-06-24;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47341633808;2026-06-24;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47341642990;2026-06-24;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47341722964;2026-06-26;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47342129542;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47342474547;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47343160738;2026-06-25;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47343200588;2026-06-24;2026-06-25;2026-06-25;ON TIME;H19_PM1
398825638;47343211479;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47344589774;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47345058526;2026-06-24;2026-06-25;2026-06-25;ON TIME;H19_PM1
398825638;47345389211;2026-06-24;2026-06-25;2026-06-25;ON TIME;H19_PM1
398825638;47346412996;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47346469795;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47346509205;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47347083638;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47347163836;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47347679770;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47348964325;2026-06-25;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47349666305;2026-06-25;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47349666503;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47349666543;2026-06-25;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47349939856;2026-06-25;2026-06-27;2026-06-27;EARLY;H19_PM1
398825638;47350649019;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47350649033;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47351614466;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47352552227;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47354329007;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47354780884;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47355020787;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47355257958;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47355294550;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47355294588;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47355306049;2026-06-24;2026-06-25;2026-06-25;ON TIME;H19_PM1
398825638;47355521179;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47356120393;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47357214965;2026-06-25;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47357215153;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47357589810;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47357718773;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47357732513;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47357904309;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47358648373;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47359400190;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47359400326;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47359583033;2026-06-25;;2026-06-25;ON TIME;H19_PM1
398825638;47360075397;2026-06-25;2026-06-26;2026-06-26;EARLY;H19_PM1
398825638;47360990961;2026-06-25;;2026-06-25;ON TIME;H19_PM1
